kernel,source,source_token,standalone_c,fixture_scalar_types,fixture_shape_macros,operation_summary,reviewed_semantic_family,current_match,current_match_scope,current_implementation_class,current_implementation_detail,counts_as_library_reuse,linalg_ops,residual_loops,closest_library,closest_api,relationship,whole_kernel_coverage,semantic_constraints,rank_layout_constraints,required_compiler_work,confidence,priority,notes,evidence_url,alternative_libraries,current_backend_support,compiler_gap_class
aten_index_select_sparse_cpu,aten/src/ATen/native/TensorShape.cpp,index_select_sparse_cpu,issues/aten_c_kernels/aten_index_select_sparse_cpu.c,float/int,N=512; K=128,sparse_indexed_elementwise: index_select_sparse,sparse_indexed_elementwise,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuSPARSE,sparse descriptors plus CUB segmented/indexed primitives,BUILDING_BLOCKS_ONLY,storage and reduction stages,"implicit zeros, duplicates, segment boundaries, gradients and reduction/softmax semantics",standard sparse storage; arbitrary indexed formulas remain outside cuSPARSE,mixed cuSPARSE+CUB graph composition; not a one-call matcher,HIGH,LOW,,https://docs.nvidia.com/cuda/cusparse/index.html,CUB sort/segmented-reduce for nonstandard sparse semantics,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_int4pack_mm_cpu,aten/src/ATen/native/cpu/int4mm_kernel.cpp,int4pack_mm_kernel,issues/aten_c_kernels/aten_int4pack_mm_cpu.c,float,M=32; K=64; N=48,packed_weight_scaled_gemm: int4pack_mm_kernel,packed_weight_scaled_gemm,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,1,CUTLASS,weight-only quantized GEMM template,TEMPLATE_SUPPORT_UNCERTAIN,whole only if the target architecture has an exact template,"unsigned nibble unpacking, zero-point subtraction, per-column scaling, FP accumulation order, and packed-byte interpretation must agree","FP32 A, packed two-per-byte INT4 B, FP32 output, per-column scale/zero point; target-specific layout/alignment",finish raising residual loops; then verify an exact CUTLASS weight-only instantiation before matching; otherwise retain conventional Linalg/GPU lowering,MEDIUM,LOW,The current cuBLASLt candidate is not a legal regular INT8 matmul replacement,https://docs.nvidia.com/cutlass/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_int8pack_mm_cpu,aten/src/ATen/native/cpu/int8mm_kernel.cpp,int8pack_mm_kernel,issues/aten_c_kernels/aten_int8pack_mm_cpu.c,float,M=32; K=64; N=48,mixed_dtype_scaled_gemm: int8pack_mm_kernel,mixed_dtype_scaled_gemm,memset_zero_2D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,0,CUTLASS,mixed-input GEMM template,TEMPLATE_SUPPORT_UNCERTAIN,whole only if the target architecture has an exact template,"INT8-to-FP32 conversion, per-output-column scale placement, accumulation order, NaN/Inf, and overflow behavior must agree","FP32 A, INT8 B, FP32 output and scale vector; target-specific alignment/layout restrictions",preserve current partial match and partition residual graph; then verify an exact CUTLASS instantiation before adding a semantic matcher; otherwise retain conventional Linalg/GPU lowering,MEDIUM,LOW,cuBLASLt is not direct: its published regular-matrix table uses one shared Atype/Btype,https://docs.nvidia.com/cutlass/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_isin_default_cpu,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,isin_default_kernel_cpu,issues/aten_c_kernels/aten_isin_default_cpu.c,float/int,N=4096; M=257,set_membership: isin_default_kernel,set_membership,,NONE,NO_IMPLEMENTATION,no emitted launch,no,3,0,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_isneginf,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,isneginf_kernel_impl,issues/aten_c_kernels/aten_isneginf.c,float,N=4096,pointwise_reduction_formula: isneginf_kernel_impl,pointwise_reduction_formula,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_isposinf,aten/src/ATen/native/cpu/TensorCompareKernel.cpp,isposinf_kernel_impl,issues/aten_c_kernels/aten_isposinf.c,float,N=4096,pointwise_reduction_formula: isposinf_kernel_impl,pointwise_reduction_formula,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_jagged_to_padded_cpu,aten/src/ATen/native/nested/NestedTensorTransformerFunctions.cpp,_jagged_to_padded_dense_forward_cpu,issues/aten_c_kernels/aten_jagged_to_padded_cpu.c,float/int,B=8; N=64,padding: _jagged_to_padded_dense_forward,padding,,NONE,NO_IMPLEMENTATION,no emitted launch,no,0,2,NPP,nppiCopy*Border,SUBSET_WITH_CONSTRAINTS,2D image constant/replicate border subset,reflection/circular rules and backward accumulation are not generally covered,NPP 2D ROI/channel/dtype layouts only,finish raising residual loops; then specialize compatible image cases; otherwise composition,HIGH,LOW,,https://docs.nvidia.com/cuda/npp/,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_kaiser_window,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,kaiser_window_kernel,issues/aten_c_kernels/aten_kaiser_window.c,float,N=4096,compound_or_specialized: kaiser_window_kernel,compound_or_specialized,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_kthvalue_cpu,aten/src/ATen/native/Sorting.cpp,kthvalue_out_impl_cpu,issues/aten_c_kernels/aten_kthvalue_cpu.c,float/int,R=16; N=63,ordering_selection: kthvalue_impl,ordering_selection,cudaCopy1D_f32_tensor,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,1,3,CUB,DeviceRadixSort/SegmentedRadixSort/Select/RLE,BUILDING_BLOCKS_ONLY,sort/search/select stages,"stable ordering, NaNs, first-index/tie policy, multidimensional axes and returned indices",contiguous keys or explicit segments; arbitrary strided axes need layout conversion,finish raising residual loops; then CUB backend + operation-specific composition,HIGH,MEDIUM,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_l1_loss,aten/src/ATen/native/Loss.cpp,l1_loss,issues/aten_c_kernels/aten_l1_loss.c,float,N=256,loss: l1_loss,loss,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise/reduction/matmul operation graph,BUILDING_BLOCKS_ONLY,arithmetic stages,"complete formula, index/label rules, state mutation, reductions and backward outputs",only graph nodes/layouts supported by cuDNN,extract and partition expression/stage graph; validate plan or keep raised code,HIGH,LOW,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,none identified with stronger whole-kernel semantics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_laguerre_polynomial_l,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,laguerre_polynomial_l_kernel,issues/aten_c_kernels/aten_laguerre_polynomial_l.c,float,N=4096,special_function: laguerre_polynomial_l_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_layer_norm,aten/src/ATen/native/layer_norm.cpp,layer_norm,issues/aten_c_kernels/aten_layer_norm.c,float,N=128,normalization: layer_norm,normalization,"cudnnPointwiseGraph_f32,cudnnReduceSum_f32",PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,3,0,cuDNN,Batch/Layer/Group normalization graph,EXACT_GRAPH_IF_SUPPORTED,whole for supported normalization; otherwise normalization stages,"epsilon, training/inference, saved statistics, unbiased variance and backward outputs",cuDNN normalization layout/type/alignment restrictions,preserve current partial match and partition residual graph; then normalization semantic matcher + cuDNN graph-plan backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_layer_norm_backward_cpu,aten/src/ATen/native/cpu/layer_norm_kernel.cpp,LayerNormBackwardKernelImpl,issues/aten_c_kernels/aten_layer_norm_backward_cpu.c,float,B=16; D=64,normalization: LayerNormBackwardKernelImpl,normalization,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,4,1,cuDNN,Batch/Layer/Group normalization graph,EXACT_GRAPH_IF_SUPPORTED,whole for supported normalization; otherwise normalization stages,"epsilon, training/inference, saved statistics, unbiased variance and backward outputs",cuDNN normalization layout/type/alignment restrictions,finish raising residual loops; then normalization semantic matcher + cuDNN graph-plan backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_layer_norm_cpu_backend,aten/src/ATen/native/cpu/layer_norm_kernel.cpp,LayerNormKernelImpl,issues/aten_c_kernels/aten_layer_norm_cpu_backend.c,float,B=16; D=64,normalization: LayerNormKernelImpl,normalization,cudnnReduceSum_f32,PARTIAL_STAGE_ONLY,DIRECT_VENDOR_API,public vendor API or vendor operation graph,yes,3,1,cuDNN,Batch/Layer/Group normalization graph,EXACT_GRAPH_IF_SUPPORTED,whole for supported normalization; otherwise normalization stages,"epsilon, training/inference, saved statistics, unbiased variance and backward outputs",cuDNN normalization layout/type/alignment restrictions,finish raising residual loops; then normalization semantic matcher + cuDNN graph-plan backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,CUB segmented/device reduction; cuDNN graph; NPP flat-signal statistics,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,RAISING_THEN_LIBRARY_LOWERING
aten_lcm_i32,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,lcm_kernel,issues/aten_c_kernels/aten_lcm_i32.c,int,N=4096,compound_or_specialized: lcm_kernel,compound_or_specialized,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,1,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,finish raising residual loops; then retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,RAISING_THEN_LIBRARY_LOWERING
aten_ldexp,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,ldexp_kernel,issues/aten_c_kernels/aten_ldexp.c,float/int,N=4096,pointwise_reduction_formula: ldexp_kernel,pointwise_reduction_formula,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_le,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,le_kernel,issues/aten_c_kernels/aten_le.c,float,N=4096,pointwise: le_kernel,pointwise,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuDNN,Pointwise operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if every node is supported,"rounding mode, integer division/modulo, NaN/signed-zero and backward formula must agree",broadcastable regular strides and cuDNN-supported data types/alignment,provenance-preserving expression DAG extraction + cuDNN graph backend,HIGH,HIGH,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,SEMANTIC_MATCHER_AND_LIBRARY_BACKEND
aten_legendre_polynomial_p,aten/src/ATen/native/cpu/BinaryOpsKernel.cpp,legendre_polynomial_p_kernel,issues/aten_c_kernels/aten_legendre_polynomial_p.c,float,N=4096,special_function: legendre_polynomial_p_kernel,special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no public whole-tensor NVIDIA library operation,NO_PUBLIC_LIBRARY_EQUIVALENT,none,scalar CUDA math/libdevice or recurrences are not a host-callable tensor library implementation,not applicable,retain raised code or permit a generated/custom GPU kernel,HIGH,NONE,A scalar device function may exist; that is not a link-only tensor-library lowering.,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
aten_lgamma,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,lgamma_kernel,issues/aten_c_kernels/aten_lgamma.c,float,N=4096,random_distribution: lgamma_kernel,random_distribution,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,cuRAND,uniform/normal/lognormal/Poisson/Sobol generators,SUBSET_WITH_CONSTRAINTS,random draw stage or whole distribution subset,"ATen Philox generator state, seed/offset advancement, reproducibility and exact transform must match",cuRAND output type/count/alignment; many distributions need a transform,RNG-state proof + cuRAND backend; compose unsupported transforms,HIGH,LOW,,https://docs.nvidia.com/cuda/curand/host-api-overview.html,none identified with stronger whole-kernel semantics,LIBRARY_BACKEND_ABSENT,LEGALITY_SPECIALIZATION_AND_BACKEND
aten_linalg_powsum_cpu,aten/src/ATen/native/LinearAlgebra.cpp,linalg__powsum,issues/aten_c_kernels/aten_linalg_powsum_cpu.c,float,R=32; C=64,pointwise_reduction_formula: linalg__powsum,pointwise_reduction_formula,memset_zero_1D_f32,PARTIAL_STAGE_ONLY,CUDA_RUNTIME_PRIMITIVE,CUDA copy or memset runtime primitive,yes,2,0,cuDNN,pointwise operations + reduction operation graph,EXACT_GRAPH_IF_SUPPORTED,whole if graph accepted,"body operations, NaN policy, reduction identity and reassociation must match",cuDNN supported modes/types/layout/alignment; fusion engines do not accept every arbitrary graph,preserve current partial match and partition residual graph; then extract expression DAG + graph legality/cost check + cuDNN plan lowering,HIGH,MEDIUM,,https://docs.nvidia.com/deeplearning/cudnn/latest/index.html,cuTENSOR for its fixed unary/binary operator subset; NPP for flat supported signals,GENERAL_CUDNN_GRAPH_BACKEND_ABSENT,GRAPH_PARTITION_RESIDUAL_THEN_LIBRARY_LOWERING
aten_linspace,aten/src/ATen/native/cpu/RangeFactoriesKernel.cpp,linspace_kernel,issues/aten_c_kernels/aten_linspace.c,float,N=4096,tensor_initialization: linspace_kernel,tensor_initialization,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,CUB,cudaMemcpy*/Memset or CUB building blocks,BUILDING_BLOCKS_ONLY,regular contiguous stages,"concatenation, combinations, diagonal/mask/index formulas need multiple calls or transforms",contiguous/regular pitched copies; arbitrary indexing is not memcpy,shape specialization and multi-call composition,HIGH,LOW,,https://nvidia.github.io/cccl/unstable/cub/api/device.html,cuTENSOR/cuDNN only when the indexing operation specializes to a regular affine tensor op,LIBRARY_BACKEND_ABSENT,MULTI_CALL_COMPOSITION_NOT_MATCHER_ONLY
aten_log_ndtr,aten/src/ATen/native/cpu/UnaryOpsKernel.cpp,log_ndtr_kernel,issues/aten_c_kernels/aten_log_ndtr.c,float,N=4096,opaque_special_function: log_ndtr_kernel,opaque_special_function,,NONE,NO_IMPLEMENTATION,no emitted launch,no,1,0,none,no defensible public-library mapping identified,NO_PUBLIC_LIBRARY_EQUIVALENT,none,operation-specific semantics exceed reviewed public APIs,not applicable,retain raised code; revisit only with new library evidence,MEDIUM,NONE,,,scalar CUDA math/libdevice or generated kernel (not a link-only tensor API),NO_PUBLIC_LIBRARY_BACKEND_POSSIBLE,NO_LINK_ONLY_LIBRARY_ROUTE
